283,35.0039,0.8407,100.0,449.44,555.37,1361.41,1124.78,5.48,7.98,195.92,2223.15,8356.5,1.03,41.77,183.96,2388.18,8080.29,9.2701,0.02,333,2223,100.0,14.83,9.0376,1
188,0.0014,0.0,100.0,518.67,642.33,1595.16,1394.48,14.62,21.56,555.24,2387.94,9058.8,1.3,47.2,521.21,2388.0,8138.93,8.4087,0.03,390,2388,100.0,38.98,23.2642,1
196,9.9988,0.2508,100.0,489.05,604.5,1501.21,1294.65,10.52,15.45,394.78,2318.77,8778.88,1.26,45.35,371.65,2387.97,8137.78,8.5866,0.03,369,2319,100.0,28.74,17.2904,1
200,34.9996,0.84,100.0,449.44,555.18,1357.84,1125.62,5.48,7.97,193.8,2223.0,8348.69,1.02,41.65,182.97,2388.05,8074.12,9.2638,0.02,333,2223,100.0,14.99,8.7925,1
201,42.0075,0.842,100.0,445.0,549.39,1341.45,1115.69,3.91,5.69,138.61,2212.08,8323.21,1.02,41.92,129.88,2388.13,8082.16,9.3015,0.02,331,2212,100.0,10.57,6.4759,1
203,42.0038,0.84,100.0,445.0,549.21,1345.98,1111.99,3.91,5.69,137.68,2212.11,8315.86,1.02,41.83,130.63,2388.13,8085.0,9.313,0.02,328,2212,100.0,10.56,6.408,1
204,42.0024,0.84,100.0,445.0,549.82,1345.93,1118.95,3.91,5.69,138.3,2212.1,8321.63,1.02,41.9,130.47,2388.14,8085.7,9.3043,0.02,328,2212,100.0,10.49,6.4435,1
205,10.0062,0.25,100.0,489.05,604.18,1494.7,1301.99,10.52,15.45,395.22,2318.78,8784.66,1.26,45.06,372.19,2388.04,8131.29,8.578,0.03,370,2319,100.0,28.68,17.2161,1
206,34.999,0.84,100.0,449.44,555.57,1361.2,1123.6,5.48,7.96,194.2,2222.95,8353.52,1.02,41.63,182.64,2388.09,8069.37,9.2717,0.02,333,2223,100.0,14.8,8.9572,1
207,25.0034,0.62,60.0,462.54,536.55,1259.35,1048.76,7.05,9.0,175.66,1915.37,8010.02,0.94,36.36,164.21,2028.34,7874.53,10.8109,0.02,305,1915,84.93,14.39,8.6567,1
208,0.0003,0.0,100.0,518.67,641.96,1586.06,1399.84,14.62,21.57,556.64,2388.1,9068.21,1.3,47.3,523.86,2388.04,8145.05,8.3437,0.03,392,2388,100.0,39.3,23.4345,1
209,0.0021,0.0017,100.0,518.67,642.42,1581.29,1398.23,14.62,21.57,557.12,2387.96,9066.36,1.3,47.24,523.45,2388.01,8138.49,8.3565,0.03,392,2388,100.0,39.0,23.4206,1
210,0.0004,0.0,100.0,518.67,642.38,1579.55,1401.31,14.62,21.57,556.55,2388.08,9058.39,1.3,47.23,524.25,2387.99,8139.26,8.3544,0.03,393,2388,100.0,39.21,23.3991,1
211,20.0049,0.7,100.0,491.19,607.63,1483.7,1249.3,9.35,13.59,335.21,2323.84,8723.33,1.08,44.33,314.87,2388.02,8063.45,9.1456,0.02,363,2324,100.0,24.56,14.6912,1
212,42.0031,0.8406,100.0,445.0,549.42,1351.64,1117.86,3.91,5.69,138.76,2212.09,8318.08,1.02,41.91,130.19,2388.13,8090.51,9.3165,0.02,329,2212,100.0,10.6,6.3514,1
213,34.9999,0.8417,100.0,449.44,554.98,1354.43,1126.37,5.48,7.96,194.54,2223.05,8350.34,1.02,41.67,183.21,2388.14,8076.37,9.2603,0.02,334,2223,100.0,14.68,9.0201,1
214,20.0021,0.7,100.0,491.19,606.71,1484.98,1246.47,9.35,13.59,334.36,2323.91,8725.01,1.07,44.17,314.77,2388.01,8063.79,9.1308,0.02,362,2324,100.0,24.5,14.7022,1
215,42.0047,0.84,100.0,445.0,549.33,1342.65,1116.69,3.91,5.69,139.07,2212.1,8325.61,1.02,41.77,130.38,2388.13,8086.17,9.3087,0.02,329,2212,100.0,10.62,6.4407,1
216,20.0061,0.7019,100.0,491.19,606.7,1483.03,1246.46,9.35,13.59,334.52,2323.88,8729.63,1.08,44.23,315.6,2388.03,8065.69,9.1481,0.02,364,2324,100.0,24.19,14.6531,1
217,34.9984,0.8402,100.0,449.44,555.12,1365.02,1131.69,5.48,7.96,195.18,2222.97,8353.27,1.02,41.72,183.31,2388.1,8068.52,9.198,0.02,332,2223,100.0,14.77,8.979,1
218,0.0017,0.0,100.0,518.67,641.82,1587.08,1402.14,14.62,21.56,556.58,2388.04,9064.78,1.3,47.47,524.81,2388.1,8149.36,8.353,0.03,393,2388,100.0,39.13,23.5236,1
219,42.0009,0.8413,100.0,445.0,549.63,1344.47,1112.88,3.91,5.69,138.19,2212.1,8326.57,1.02,41.94,130.94,2388.18,8090.19,9.2716,0.02,330,2212,100.0,10.65,6.2872,1
220,10.004,0.25,100.0,489.05,604.4,1496.71,1304.86,10.52,15.46,396.72,2318.89,8795.1,1.26,45.16,373.26,2388.14,8135.56,8.5227,0.03,369,2319,100.0,28.82,17.1944,1
221,25.0023,0.6219,60.0,462.54,537.32,1257.6,1047.97,7.05,9.0,176.14,1915.44,8012.76,0.94,36.44,164.45,2028.33,7881.38,10.8093,0.02,306,1915,84.93,14.33,8.6173,1
179,20.0011,0.7,100.0,491.19,607.18,1474.48,1251.72,9.35,13.61,336.35,2323.96,8728.34,1.08,44.38,315.78,2388.13,8065.65,9.1683,0.02,363,2324,100.0,24.67,14.8487,1
180,25.0055,0.62,60.0,462.54,536.76,1250.12,1042.32,7.05,9.0,176.18,1915.43,8015.24,0.94,36.39,165.1,2028.34,7882.14,10.7929,0.02,305,1915,84.93,14.34,8.6003,1
181,10.0065,0.2516,100.0,489.05,604.29,1495.91,1308.61,10.52,15.46,396.28,2318.93,8790.75,1.26,45.25,373.7,2388.09,8135.31,8.5825,0.03,369,2319,100.0,28.85,17.2583,1
182,35.0069,0.8405,100.0,449.44,555.31,1368.9,1120.66,5.48,7.97,195.7,2223.02,8355.62,1.03,41.81,183.56,2388.14,8072.88,9.2574,0.02,334,2223,100.0,14.93,8.9169,1
183,25.0011,0.62,60.0,462.54,536.34,1260.68,1040.32,7.05,9.0,177.12,1915.38,8015.57,0.94,36.61,165.02,2028.34,7875.31,10.8165,0.02,307,1915,84.93,14.4,8.6145,1
184,20.0048,0.7,100.0,491.19,606.47,1485.93,1249.04,9.35,13.61,336.49,2323.92,8726.31,1.08,44.16,316.42,2388.09,8070.88,9.1684,0.02,364,2324,100.0,24.72,14.7394,1
185,42.0063,0.84,100.0,445.0,548.75,1359.61,1115.88,3.91,5.69,139.03,2212.05,8329.53,1.02,41.87,131.21,2388.15,8093.74,9.3313,0.02,328,2212,100.0,10.6,6.4476,1
186,10.0008,0.2508,100.0,489.05,604.2,1501.17,1303.39,10.52,15.46,396.55,2318.85,8786.45,1.26,45.24,373.5,2388.15,8134.96,8.5586,0.03,367,2319,100.0,28.86,17.3392,1
188,20.0002,0.7,100.0,491.19,607.5,1482.89,1252.68,9.35,13.61,336.71,2323.92,8724.37,1.08,44.2,316.35,2388.09,8070.0,9.1383,0.02,364,2324,100.0,24.67,14.8076,1
189,35.0076,0.84,100.0,449.44,555.59,1358.05,1120.04,5.48,7.97,194.65,2223.07,8353.48,1.03,41.86,183.82,2388.18,8071.45,9.2856,0.02,334,2223,100.0,14.88,9.0579,1
190,20.0053,0.7,100.0,491.19,607.61,1484.02,1251.03,9.35,13.61,335.24,2323.98,8725.26,1.08,44.26,316.09,2388.09,8070.11,9.1449,0.02,365,2324,100.0,24.66,14.7469,1
191,34.9996,0.8411,100.0,449.44,555.12,1371.35,1126.7,5.48,7.97,194.37,2223.02,8351.05,1.03,41.8,183.23,2388.09,8076.64,9.2545,0.02,334,2223,100.0,14.92,8.9608,1
192,42.0043,0.8401,100.0,445.0,548.83,1355.52,1121.49,3.91,5.69,139.06,2212.02,8319.03,1.02,41.95,130.57,2388.18,8090.94,9.2982,0.02,331,2212,100.0,10.69,6.4266,1
193,25.0015,0.62,60.0,462.54,536.59,1253.15,1039.48,7.05,9.0,176.05,1915.43,8014.18,0.94,36.54,164.77,2028.37,7873.24,10.8053,0.02,306,1915,84.93,14.31,8.554,1
194,42.0058,0.8405,100.0,445.0,549.11,1357.32,1109.5,3.91,5.69,139.46,2212.14,8340.13,1.03,41.83,130.68,2388.15,8098.76,9.2887,0.02,331,2212,100.0,10.63,6.4884,1
195,25.0064,0.6204,60.0,462.54,536.75,1261.85,1041.77,7.05,9.0,176.56,1915.44,8016.52,0.94,36.63,165.6,2028.39,7878.28,10.8136,0.02,307,1915,84.93,14.15,8.5503,1
196,20.0034,0.7,100.0,491.19,607.11,1479.49,1245.2,9.35,13.61,335.71,2324.0,8732.34,1.08,44.4,315.75,2388.11,8070.6,9.1455,0.02,365,2324,100.0,24.66,14.8032,1
197,41.9991,0.84,100.0,445.0,549.37,1359.39,1116.53,3.91,5.7,139.76,2212.07,8333.37,1.02,42.02,130.65,2388.2,8098.56,9.2486,0.02,329,2212,100.0,10.66,6.4365,1
198,20.0065,0.7,100.0,491.19,607.01,1474.37,1246.51,9.35,13.61,336.22,2323.97,8729.78,1.08,44.29,316.97,2388.13,8067.32,9.1627,0.02,364,2324,100.0,24.63,14.7091,1
199,9.9996,0.2516,100.0,489.05,604.87,1504.5,1313.64,10.52,15.46,397.43,2319.02,8798.02,1.26,45.21,374.2,2388.15,8140.98,8.5669,0.03,368,2319,100.0,28.62,17.1123,1
200,42.0022,0.84,100.0,445.0,548.98,1350.44,1122.8,3.91,5.69,138.89,2212.09,8336.16,1.03,42.0,131.54,2388.18,8096.09,9.2716,0.02,330,2212,100.0,10.69,6.3976,1
201,42.0029,0.8415,100.0,445.0,549.55,1350.1,1116.65,3.91,5.7,139.03,2212.1,8335.58,1.03,41.95,131.16,2388.17,8090.47,9.2541,0.02,330,2212,100.0,10.76,6.3865,1
202,10.0033,0.25,100.0,489.05,604.7,1496.91,1307.52,10.52,15.46,397.4,2318.93,8791.28,1.26,45.14,374.22,2388.15,8137.36,8.5698,0.03,369,2319,100.0,28.74,17.2654,1
203,42.0018,0.84,100.0,445.0,549.45,1352.04,1114.51,3.91,5.69,139.15,2212.04,8334.27,1.03,41.75,131.02,2388.21,8094.4,9.2489,0.02,330,2212,100.0,10.75,6.3476,1
204,42.0051,0.84,100.0,445.0,549.26,1352.11,1126.93,3.91,5.69,139.55,2212.05,8330.48,1.03,41.91,131.78,2388.16,8096.9,9.295,0.02,330,2212,100.0,10.79,6.5604,1
205,35.0033,0.8417,100.0,449.44,555.02,1365.68,1129.22,5.48,7.97,195.57,2223.14,8358.77,1.03,41.83,184.3,2388.19,8081.45,9.2684,0.02,334,2223,100.0,14.97,8.925,1
206,0.0025,0.0,100.0,518.67,642.19,1580.57,1403.53,14.62,21.58,557.5,2388.1,9069.52,1.3,47.36,525.24,2388.16,8151.15,8.3411,0.03,394,2388,100.0,39.27,23.5671,1
207,35.0016,0.8414,100.0,449.44,554.94,1362.46,1129.77,5.48,7.97,195.7,2223.1,8356.52,1.03,41.75,184.08,2388.19,8080.54,9.2492,0.02,333,2223,100.0,14.94,8.9407,1
